Imagen,Scene_coordinate_system,Area_px,Area_mm2,Perimetro_px,Perimetro_mm,Diametro_px,Diametro_mm,Escala_mm_por_px
xy009_v2,-19.9495,5944,0.05562608343219303,306.8355664014816,0.9386540100657154,86.99503350137758,0.2661302860341258,0.0030591434398368456
xy009_v2,-19.9495,1318,0.012334316615684794,142.2253954410553,0.4350878854417055,40.96498163017951,0.12531775481700053,0.0030591434398368456
xy009_v2,-19.9495,1729,0.016180601994323984,162.71067667007446,0.4977552991266724,46.91941147166166,0.1435332098045394,0.0030591434398368456
xy009_v2,-19.9495,4070,0.03808851944297201,256.55129647254944,0.7848272155856373,71.98669979289308,0.22021764042693326,0.0030591434398368456
xy009_v2,-19.9495,3694,0.03456977661482521,247.0365778207779,0.7557203264401771,68.58095127841032,0.20979896720111926,0.0030591434398368456
xy009_v2,-19.9495,1760,0.016470711110474382,165.98275518417358,0.5077650566477098,47.33816218162558,0.14481422829185253,0.0030591434398368456
xy009_v2,-19.9495,4291,0.04015671669036681,250.69343090057373,0.7669071645496817,73.91529534851757,0.22611749086902044,0.0030591434398368456
xy009_v2,-19.9495,4507,0.042178122144834115,288.6518018245697,0.8830272659487176,75.75282587548388,0.23173876032608937,0.0030591434398368456
xy009_v2,-19.9495,4133,0.03867809603385831,252.83556818962097,0.7734602697847004,72.54170551062629,0.22191548252740875,0.0030591434398368456
xy009_v2,-19.9495,3584,0.03354035717042056,234.85281193256378,0.718448438950739,67.55213193031604,0.2066516612416194,0.0030591434398368456
xy009_v2,-19.9495,3874,0.03625428116021464,240.7939372062683,0.7366231933570411,70.23197274962466,0.21484967870381438,0.0030591434398368456
xy009_v2,-19.9495,163,0.0015254124494359798,50.72792184352875,0.1551839893241872,14.406180819073164,0.04407057354577106,0.0030591434398368456
xy009_v2,-19.9495,139,0.0013008118433840564,43.55634891986847,0.1332451190614603,13.303394180365686,0.04069699103442936,0.0030591434398368456
xy009_v2,-19.9495,420,0.00393051060590866,83.21320295333862,0.2545611239225179,23.12489154112443,0.07074236025496937,0.0030591434398368456
xy009_v2,-19.9495,633,0.00592384098461948,104.76955187320709,0.32050508730756755,28.38944578214513,0.08684738682505308,0.0030591434398368456
xy009_v2,-19.9495,1288,0.01205356585811989,138.56854104995728,0.42390104332073947,40.49608047229867,0.12388331891593747,0.0030591434398368456
xy009_v2,-19.9495,4850,0.045388039139659525,273.42135524749756,0.8364351452166818,78.5825158159596,0.24039518774426796,0.0030591434398368456
xy009_v2,-19.9495,2378,0.02225417671631141,188.50966608524323,0.5766781083505061,55.02511824049283,0.1683297294916504,0.0030591434398368456
xy009_v2,-19.9495,1236,0.011566931211674056,137.74011421203613,0.4213667667941282,39.67019129387532,0.12135680545373143,0.0030591434398368456
xy009_v2,-19.9495,251,0.002348948004959699,58.870057106018066,0.18009194899869566,17.876888032555495,0.054687964749489955,0.0030591434398368456
