Imagen,Scene_coordinate_system,Area_px,Area_mm2,Perimetro_px,Perimetro_mm,Diametro_px,Diametro_mm,Escala_mm_por_px,Porcentaje_no_pintado
xy097,-16.41414,505,0.23636857433431951,100.56854116916656,2.1757617079867764,25.357168021907675,0.548592577397041,0.021634615384615384,2.4875858745929573
xy097,-16.41414,969,0.4535468287721893,133.49747347831726,2.888166493521287,35.1250497344612,0.7599169413705548,0.021634615384615384,2.4875858745929573
xy097,-16.41414,1214,0.5682206915680473,155.43859839439392,3.362854292186407,39.315554266835505,0.8505768951959605,0.021634615384615384,2.4875858745929573
xy097,-16.41414,4337,2.0299613997781063,270.4680359363556,5.851471931315385,74.31042931861181,1.6076775573738131,0.021634615384615384,2.4875858745929573
xy097,-16.41414,1028,0.4811621671597633,147.53910374641418,3.1919517637445374,36.17858830838687,0.7827098432102929,0.021634615384615384,2.4875858745929573
xy097,-16.41414,279,0.130587786612426,64.2842710018158,1.3907654784046686,18.847647942942654,0.4077616141502016,0.021634615384615384,2.4875858745929573
xy097,-16.41414,1023,0.4788218842455621,133.0121932029724,2.877667641410461,36.09049811604256,0.7808040457797669,0.021634615384615384,2.4875858745929573
xy097,-16.41414,2772,1.297452847633136,227.33809328079224,4.918372210401755,59.40892204042984,1.2852891787592995,0.021634615384615384,2.4875858745929573
xy097,-16.41414,336,0.15726701183431951,69.01219260692596,1.4930522438998406,20.683531783305643,0.44748025492728555,0.021634615384615384,2.4875858745929573
xy097,-16.41414,275,0.12871556028106507,61.012192130088806,1.319975310506729,18.712051592547777,0.40482803926185096,0.021634615384615384,2.4875858745929573
xy097,-16.41414,287,0.13433223927514792,69.11269795894623,1.4952266385348942,19.115955360352558,0.41356634193070435,0.021634615384615384,2.4875858745929573
xy097,-16.41414,4444,2.0800434541420114,278.5929265022278,6.02725081375012,75.2215164484409,1.6273885770095387,0.021634615384615384,2.4875858745929573
xy097,-16.41414,4837,2.2639896911982245,298.79393672943115,6.464291900396347,78.47712837434855,1.6978224888681177,0.021634615384615384,2.4875858745929573
xy097,-16.41414,280,0.13105584319526625,60.870057225227356,1.3169002765073226,18.881394877652593,0.4084917161030609,0.021634615384615384,2.4875858745929573
xy097,-16.41414,2145,1.0039813701923075,249.62236440181732,5.400483845231625,52.25991602994521,1.1306231833401608,0.021634615384615384,2.4875858745929573
xy097,-16.41414,4641,2.1722506009615383,293.1787133216858,6.342808701671086,76.87070135699226,1.6630680582041593,0.021634615384615384,2.4875858745929573
xy097,-16.41414,366,0.1713087093195266,71.01219308376312,1.5363214849852598,21.587164551489145,0.46703000231587094,0.021634615384615384,2.4875858745929573
xy097,-16.41414,263,0.12309888128698224,58.52691173553467,1.266207225047625,18.29923496393627,0.39589691027746743,0.021634615384615384,2.4875858745929573
xy097,-16.41414,549,0.2569630639792899,94.08325982093811,2.035455140356834,26.438769072322643,0.5719926001223649,0.021634615384615384,2.4875858745929573
xy097,-16.41414,657,0.30751317492603547,105.49747335910797,2.282397260173009,28.92262748940701,0.6257299216458247,0.021634615384615384,2.4875858745929573
xy097,-16.41414,391,0.18301012389053253,80.08326029777527,1.732570535288407,22.312253628700276,0.4827170256209194,0.021634615384615384,2.4875858745929573
xy097,-16.41414,243,0.1137377496301775,61.55634880065918,1.3317479307834919,17.58969042850512,0.3805461871551588,0.021634615384615384,2.4875858745929573
xy097,-16.41414,550,0.25743112056213013,108.81118154525757,2.354088062277207,26.462837142006137,0.5725133035530173,0.021634615384615384,2.4875858745929573
xy097,-16.41414,9678,4.52985160872781,421.30360531806946,9.114741461208233,111.00636159223896,2.401579938293631,0.021634615384615384,2.4875858745929573
xy097,-16.41414,557,0.2607075166420118,97.74011492729187,2.1145697941000643,26.63070457981699,0.5761450510056559,0.021634615384615384,2.4875858745929573
xy097,-16.41414,185,0.08659046782544377,53.55634927749634,1.1586710180227573,15.347615963921077,0.3320397684502156,0.021634615384615384,2.4875858745929573
xy097,-16.41414,248,0.11607803254437869,61.455843567848206,1.3295735387274852,17.769732893161912,0.38444133663090674,0.021634615384615384,2.4875858745929573
xy097,-16.41414,455,0.21296574519230768,81.2548326253891,1.757917051991591,24.069150231250354,0.5207268078876278,0.021634615384615384,2.4875858745929573
xy097,-16.41414,771,0.3608716253698224,134.22539496421814,2.90391479489895,31.331576548121713,0.6778466080122486,0.021634615384615384,2.4875858745929573
xy097,-16.41414,499,0.23356023483727809,82.66904604434967,1.788513015382565,25.206081266687335,0.5453238735581394,0.021634615384615384,2.4875858745929573
xy097,-16.41414,375,0.17552121856508873,77.11269795894623,1.6683035616118174,21.850968611841584,0.47273730169849576,0.021634615384615384,2.4875858745929573
xy097,-16.41414,405,0.18956291605029585,81.35533881187439,1.7600914646799748,22.708192698181442,0.491283015104887,0.021634615384615384,2.4875858745929573
xy097,-16.41414,594,0.27802561020710054,104.42640614509583,2.2592251329467845,27.500987065425246,0.5949732778577577,0.021634615384615384,2.4875858745929573
xy097,-16.41414,226,0.10578078772189348,56.97056221961975,1.2325362018667734,16.96325844612841,0.36699357215181655,0.021634615384615384,2.4875858745929573
